Wall time,Step,Value
1692454892.9021394,0,0.15630145370960236
1692455761.0124364,1,0.14657364785671234
1692456628.583737,2,0.14212162792682648
1692457496.7407534,3,0.137101411819458
1692458363.934887,4,0.1318126916885376
1692459231.9637985,5,0.13202524185180664
1692460099.8773427,6,0.13453976809978485
1692460968.7093992,7,0.13018329441547394
1692461837.3203864,8,0.13260066509246826
1692462706.4622028,9,0.13191787898540497
1692463575.4115644,10,0.1314895749092102
1692464443.4515958,11,0.1326623409986496
1692465311.1820798,12,0.13215075433254242
1692466178.1522818,13,0.12954698503017426
1692467045.02772,14,0.13167977333068848
1692467914.4719706,15,0.13256199657917023
1692468783.900749,16,0.13003495335578918
1692469652.335104,17,0.12954162061214447
1692470519.1800795,18,0.13242653012275696
1692471386.9071548,19,0.12886713445186615
1692472256.3301966,20,0.13039477169513702
1692473124.6125152,21,0.132160022854805
1692473992.3825748,22,0.13003595173358917
1692474859.0824804,23,0.13083817064762115
1692475726.6790726,24,0.13276538252830505
1692476593.8160408,25,0.13019207119941711
1692477463.047296,26,0.1301949918270111
1692478329.902417,27,0.13013777136802673
1692479196.8455346,28,0.1303567886352539
1692480065.2670124,29,0.13002407550811768
1692480932.9090106,30,0.13074330985546112
1692481799.4166558,31,0.1325898915529251
1692482669.3348823,32,0.13127104938030243
1692483537.7246587,33,0.13082249462604523
1692484404.2279341,34,0.13154524564743042
1692485270.4308476,35,0.13268698751926422
1692486139.1200504,36,0.1288646161556244
1692487007.801714,37,0.1331614851951599
1692487875.2887578,38,0.1286010593175888
1692488744.280145,39,0.12929068505764008
1692489613.3623254,40,0.13294972479343414
1692490481.562078,41,0.13186480104923248
1692491349.5445347,42,0.13126583397388458
1692492216.077649,43,0.13056598603725433
1692493084.1383617,44,0.13414625823497772
1692493952.1640003,45,0.13226260244846344
1692494819.664144,46,0.13391663134098053
1692495688.6467757,47,0.13327328860759735
1692496557.551585,48,0.13065777719020844
1692497425.608458,49,0.13276156783103943
1692498293.8365695,50,0.1335206925868988
1692499161.8791976,51,0.1311444789171219
1692500030.1696837,52,0.1324365884065628
1692500898.2956731,53,0.13032791018486023
1692501765.536159,54,0.13356821238994598
1692502632.6337013,55,0.13180851936340332
1692503498.5943356,56,0.12711043655872345
1692504364.6712055,57,0.12973709404468536
1692505230.0736723,58,0.1300472617149353
1692506095.5358317,59,0.12673404812812805
1692506963.608581,60,0.1311308741569519
1692507829.5113525,61,0.13208726048469543
1692508697.2266872,62,0.13157448172569275
1692509563.819608,63,0.131775364279747
1692510433.1068232,64,0.13294892013072968
1692511303.7019281,65,0.13087819516658783
1692512171.965561,66,0.13019761443138123
1692513040.9607444,67,0.1288793683052063
1692513909.577588,68,0.13093014061450958
1692514777.9331179,69,0.1314101219177246
1692515644.9129941,70,0.1335764080286026
1692516513.8483353,71,0.13163965940475464
1692517380.0933788,72,0.13266244530677795
1692518247.622078,73,0.12987928092479706
1692519116.1107678,74,0.13156525790691376
1692519983.87161,75,0.13157445192337036
1692520853.7522023,76,0.131745383143425
1692521721.2040904,77,0.13015751540660858
1692522587.5546467,78,0.1293739378452301
1692523455.6779504,79,0.1309017837047577
1692524323.8528776,80,0.13344240188598633
1692525190.2683833,81,0.13374991714954376
1692526056.627307,82,0.13232967257499695
1692526924.811331,83,0.13167113065719604
1692527793.8871806,84,0.1285947859287262
1692528662.5050914,85,0.1348135769367218
1692529529.0729294,86,0.13299202919006348
1692530396.3140903,87,0.13246577978134155
1692531263.6800957,88,0.1307382434606552
1692532133.3303115,89,0.13077682256698608
1692533002.1957989,90,0.13039857149124146
1692533869.8673594,91,0.13323409855365753
1692534737.3257563,92,0.12997040152549744
1692535604.4221873,93,0.1316617876291275
1692536472.420321,94,0.13071924448013306
1692537337.8479164,95,0.1315086930990219
1692538208.3839343,96,0.13207553327083588
1692539074.06753,97,0.13256151974201202
1692539940.916038,98,0.1288936734199524
1692540809.1633022,99,0.1323031783103943
1692541679.091209,100,0.13137809932231903
1692542548.444602,101,0.13110056519508362
1692543414.8940904,102,0.1308438628911972
1692544283.155203,103,0.13236935436725616
1692545151.9493325,104,0.1300755888223648
1692546018.6349096,105,0.1292312741279602
1692546886.2610834,106,0.13154639303684235
1692547755.13359,107,0.13159404695034027
1692548622.356535,108,0.13059785962104797
1692549489.535315,109,0.128440722823143
1692550357.210409,110,0.13050612807273865
1692551223.2189763,111,0.1301613450050354
1692552090.9384873,112,0.1324559599161148
1692552958.7564423,113,0.1339917629957199
1692553824.7399058,114,0.13122552633285522
1692554691.1145144,115,0.13170082867145538
1692555558.3838706,116,0.13300727307796478
1692556426.2525477,117,0.13256783783435822
1692557292.6061213,118,0.13219061493873596
1692558160.2783859,119,0.1319163292646408
1692559028.0402803,120,0.1310485154390335
1692559894.327948,121,0.13187286257743835
1692560760.4839103,122,0.13021264970302582
1692561627.916183,123,0.13151425123214722
1692562497.5375192,124,0.13269729912281036
1692563366.3322852,125,0.13478706777095795
1692564233.9539828,126,0.12971723079681396
1692565104.8037798,127,0.13288821280002594
1692565972.0430367,128,0.13019736111164093
1692566838.8614109,129,0.13133452832698822
1692567708.111323,130,0.13180120289325714
1692568576.8413403,131,0.13439220190048218
1692569445.5643482,132,0.1310763955116272
1692570314.2153559,133,0.13036195933818817
1692571182.0703316,134,0.12984119355678558
1692572049.8255503,135,0.13173829019069672
1692572919.7361152,136,0.13055287301540375
1692573787.8469417,137,0.13146892189979553
1692574656.4702814,138,0.13261303305625916
1692575524.5282536,139,0.12969185411930084
1692576393.8254886,140,0.13286547362804413
1692577260.2200692,141,0.13071079552173615
1692578126.4025762,142,0.1329645961523056
1692578993.932344,143,0.13125595450401306
1692579863.4354377,144,0.13355277478694916
1692580733.6067305,145,0.1317063570022583
1692581599.5112624,146,0.1306825876235962
1692582465.1121132,147,0.1322995275259018
1692583334.1555018,148,0.13153071701526642
1692584201.693599,149,0.131326362490654
1692585067.6293817,150,0.13026955723762512
1692585936.227687,151,0.13171149790287018
1692586805.081815,152,0.12987808883190155
1692587673.7238467,153,0.1298505812883377
1692588541.8469462,154,0.13158783316612244
1692589410.5125096,155,0.13108961284160614
1692590278.637626,156,0.12926815450191498
